,
"PROMPT: Wágner de Andrade Borges = member of sports team = Zawisza Bydgoszcz | Wágner de Andrade Borges = position played on team = forward SENTENCE: Did you know that Wágner de Andrade Borges has played for the Zawisza Bydgoszcz, and played as a forward.",
,
"PROMPT: Sergey Klyugin = athlete height = 192 | Sergey Klyugin = sport played by athlete = athletics competitor | Sergey Klyugin = gender = male SENTENCE:  I think this is interesting, Sergey Klyugin is 6 feet and 4 inches tall, which makes him 7 inches taller than the average other.",
,
"PROMPT: Tomáš Abrahám = member of sports team = FC Wacker Innsbruck | Tomáš Abrahám = position played on team = midfielder SENTENCE: Tomáš Abrahám has played on many famous teams such as the FC Wacker Innsbruck, and played as a midfielder.",
,
PROMPT: Anatoliy Yulin = award received = Merited Master of Sports of the USSR SENTENCE: I recently heard that Anatoliy Yulin won a Merited Master of Sports of the USSR.,
,
"PROMPT: Jan Koller = athlete height = 202 | Jan Koller = sport played by athlete = association football player | Jan Koller = gender = male SENTENCE:  I didn't know this, at 6 feet and 8 inches tall, Jan Koller is 8 inches taller than an association football player's average height.",
,
PROMPT: Nina Dumbadze = award received = Merited Master of Sports of the USSR SENTENCE: I think it is note worthy that Nina Dumbadze has won a Merited Master of Sports of the USSR.,
,
"PROMPT: Theodor Gebre Selassie = member of sports team = SV Werder Bremen | Theodor Gebre Selassie = position played on team = defender SENTENCE: I recently heard that Theodor Gebre Selassie played for the SV Werder Bremen, and played as a defender.",
,
"PROMPT: Natalya Smirnitskaya = award received = Merited Master of Sports of the USSR SENTENCE: Natalya Smirnitskaya won a Merited Master of Sports of the USSR, which is impressive to me.",
,
"PROMPT: Wes Unseld = member of sports team = Washington Wizards | Wes Unseld = position played on team = power forward SENTENCE: Wes Unseld has played on many famous teams such as the Washington Wizards, and played as a power forward.",
,
"PROMPT: Jordan Schafer = member of sports team = Minnesota Twins | Jordan Schafer = position played on team = outfielder SENTENCE: Jordan Schafer has played on many famous teams such as the Minnesota Twins, and played as a outfielder.",
,
"PROMPT: Betty Taylor = athlete height = 167 | Betty Taylor = sport played by athlete = athletics competitor | Betty Taylor = gender = female SENTENCE:  I think this is interesting, Betty Taylor is 5 feet and 6 inches tall, which makes her 2 inches taller than the average other.",
,
"PROMPT: Ben Wallace = member of sports team = Washington Wizards | Ben Wallace = position played on team = center SENTENCE: Ben Wallace has played on many famous teams such as the Washington Wizards, and played positions such as center.",
,
PROMPT: Franz Beckenbauer = award received = Bravo Otto SENTENCE: I recently heard that Franz Beckenbauer won a Bravo Otto.,
,
"PROMPT: Dagmar Neubauer = athlete height = 170 | Dagmar Neubauer = sport played by athlete = athletics competitor | Dagmar Neubauer = gender = female SENTENCE:  I think this is interesting, Dagmar Neubauer is 5 feet and 7 inches tall, which makes her 3 inches taller than the average other.",
,
PROMPT: Valeri Maslov = award received = Order of Honour SENTENCE: I recently heard that Valeri Maslov won an Order of Honour.,
,
PROMPT: Wesley Sneijder = award received = AFC Ajax–player of the year SENTENCE: I think it is note worthy that Wesley Sneijder has won an AFC Ajax–player of the year.,
,
"PROMPT: Valeriy Pidluzhnyy = award received = Merited Master of Sports of the USSR SENTENCE: Valeriy Pidluzhnyy won a Merited Master of Sports of the USSR, which is impressive to me.",
,
PROMPT: Grete Waitz = award received = Porsgrund's Porcelain Factory Honor Prize SENTENCE: I think it is note worthy that Grete Waitz has won a Porsgrund's Porcelain Factory Honor Prize.,
,
PROMPT: Samuel Jones = athlete height = 205 | Samuel Jones = sport played by athlete = athletics competitor | Samuel Jones = gender = male SENTENCE:  I'm always curious about athlete's heights. Samuel Jones is actually 6 feet and 9 inches tall. That is taller than the average other by 12 inches.,
,
"PROMPT: Manfred Kokot = athlete height = 176 | Manfred Kokot = sport played by athlete = athletics competitor | Manfred Kokot = gender = male SENTENCE:  I didn't know this, at 5 feet and 9 inches tall, Manfred Kokot is actually the average height of the average other.",
,
"PROMPT: Aliyah Boston = member of sports team = South Carolina Gamecocks women's basketball | Aliyah Boston = position played on team = forward SENTENCE: Did you know that Aliyah Boston has played as a part of famous teams, such as the South Carolina Gamecocks women's basketball, and played as a forward.",
,
"PROMPT: Gérard Houllier = award received = Knight of the Legion of Honour SENTENCE: Gérard Houllier won a Knight of the Legion of Honour, which is impressive to me.",
,
"PROMPT: Andre Ethier = member of sports team = Los Angeles Dodgers | Andre Ethier = position played on team = left fielder SENTENCE: Andre Ethier has played on many famous teams such as the Los Angeles Dodgers, and played as a left fielder.",
,
"PROMPT: Ramón Hernández = member of sports team = San Diego Padres | Ramón Hernández = position played on team = catcher SENTENCE: Did you know that Ramón Hernández has played for the San Diego Padres, and played many positions like catcher.",
,
PROMPT: John Arne Riise = award received = Kniksen of the Year SENTENCE: I recently heard that John Arne Riise won a Kniksen of the Year.,
,
PROMPT: Ernst Kuzorra = award received = Cross of the Order of Merit of the Federal Republic of Germany SENTENCE: I recently heard that Ernst Kuzorra won a Cross of the Order of Merit of the Federal Republic of Germany.,
,
"PROMPT: Ted Meredith = athlete height = 175 | Ted Meredith = sport played by athlete = athletics competitor | Ted Meredith = gender = male SENTENCE:  I didn't know this, at 5 feet and 9 inches tall, Ted Meredith is actually the average height of the average other.",
,
"PROMPT: Joseph Yearby = member of sports team = Orlando Apollos | Joseph Yearby = position played on team = running back SENTENCE: Did you know that Joseph Yearby has played as a part of famous teams, such as the Orlando Apollos, and played positions such as running back.",
,
"PROMPT: László Kubala = member of sports team = Toronto Falcons | László Kubala = position played on team = coach SENTENCE: Did you know that László Kubala has played as a part of famous teams, such as the Toronto Falcons, and played positions such as coach.",
,
"PROMPT: Paolo Guerrero = athlete height = 184 | Paolo Guerrero = sport played by athlete = association football player | Paolo Guerrero = gender = male SENTENCE:  Wow, Paolo Guerrero is 6 feet and 0 inches tall, which is exactly the average height for an association football player.",
,
PROMPT: Herb Elliott = award received = Athletics Australia Hall of Fame SENTENCE: I think it is note worthy that Herb Elliott has won an Athletics Australia Hall of Fame.,
,
PROMPT: Artur Ullrich = award received = Patriotic Order of Merit in bronze SENTENCE: I recently heard that Artur Ullrich won a Patriotic Order of Merit in bronze.,
,
"PROMPT: Emiel Puttemans = athlete height = 175 | Emiel Puttemans = sport played by athlete = athletics competitor | Emiel Puttemans = gender = male SENTENCE:  I didn't know this, at 5 feet and 9 inches tall, Emiel Puttemans is actually the average height of the average other.",
,
"PROMPT: Yevgeniya Sechenova = athlete height = 173 | Yevgeniya Sechenova = sport played by athlete = athletics competitor | Yevgeniya Sechenova = gender = female SENTENCE:  I didn't know this, at 5 feet and 8 inches tall, Yevgeniya Sechenova is 4 inches taller than an other's average height.",
,
PROMPT: Christoph Metzelder = award received = Order of Merit of North Rhine-Westphalia SENTENCE: Did you know that Christoph Metzelder has won an Order of Merit of North Rhine-Westphalia?,
,
"PROMPT: Angelika Trabert = award received = Silbernes Lorbeerblatt SENTENCE: Angelika Trabert won a Silbernes Lorbeerblatt, which is impressive to me.",
,
"PROMPT: Tamara Tyshkevich = award received = Merited Master of Sports of the USSR SENTENCE: Tamara Tyshkevich won a Merited Master of Sports of the USSR, which is impressive to me.",
,
"PROMPT: Andrés Galarraga = member of sports team = Los Angeles Angels | Andrés Galarraga = position played on team = infielder SENTENCE: Did you know that Andrés Galarraga has played as a part of famous teams, such as the Los Angeles Angels, and played as a infielder.",
,
"PROMPT: Adolf Spinnler = athlete height = 180 | Adolf Spinnler = sport played by athlete = athletics competitor | Adolf Spinnler = gender = male SENTENCE:  I didn't know this, at 5 feet and 11 inches tall, Adolf Spinnler is 2 inches taller than an other's average height.",
,
"PROMPT: Hilmar Zigerlig = member of sports team = FC Zürich | Hilmar Zigerlig = position played on team = central defender SENTENCE: Did you know that Hilmar Zigerlig has played for the FC Zürich, and played positions such as central defender.",
,
PROMPT: Irène Pusterla = athlete height = 176 | Irène Pusterla = sport played by athlete = athletics competitor | Irène Pusterla = gender = female SENTENCE:  I'm always curious about athlete's heights. Irène Pusterla is actually 5 feet and 9 inches tall. That is taller than the average other by 5 inches.,
,
"PROMPT: Storm Johnson = member of sports team = Orlando Apollos | Storm Johnson = position played on team = running back SENTENCE: I recently heard that Storm Johnson played for the Orlando Apollos, and played positions such as running back.",
,
"PROMPT: Russell Martin = member of sports team = New York Yankees | Russell Martin = position played on team = catcher SENTENCE: Did you know that Russell Martin has played as a part of famous teams, such as the New York Yankees, and played as a catcher.",
,
"PROMPT: Beverly Kinch = athlete height = 162 | Beverly Kinch = sport played by athlete = athletics competitor | Beverly Kinch = gender = female SENTENCE:  Wow, Beverly Kinch is 5 feet and 4 inches tall, which is exactly the average height for an other.",
,
"PROMPT: Chen Qian = athlete height = 163 | Chen Qian = sport played by athlete = modern pentathlete | Chen Qian = gender = female SENTENCE:  I didn't know this, at 5 feet and 4 inches tall, Chen Qian is actually the average height of the average other.",
,
"PROMPT: Anouar El Mhassani = member of sports team = Ajman Club | Anouar El Mhassani = position played on team = forward SENTENCE: Did you know that Anouar El Mhassani has played for the Ajman Club, and played many positions like forward.",
,
PROMPT: Marco De Luca = athlete height = 188 | Marco De Luca = sport played by athlete = athletics competitor | Marco De Luca = gender = male SENTENCE:  I'm always curious about athlete's heights. Marco De Luca is actually 6 feet and 2 inches tall. That is taller than the average other by 5 inches.,
,
"PROMPT: Derartu Tulu = athlete height = 160 | Derartu Tulu = sport played by athlete = athletics competitor | Derartu Tulu = gender = female SENTENCE:  I think this is interesting, Derartu Tulu is 5 feet and 3 inches tall, which makes her 1 inch shorter than the average other.",
,
"PROMPT: Mirel Rădoi = member of sports team = Romania national under-21 football team | Mirel Rădoi = position played on team = coach SENTENCE: I recently heard that Mirel Rădoi played for the Romania national under-21 football team, and played many positions like coach.",
,
PROMPT: Zózimo = athlete height = 176 | Zózimo = sport played by athlete = association football player | Zózimo = gender = male SENTENCE:  I'm always curious about athlete's heights. Zózimo is actually 5 feet and 9 inches tall. That is shorter than the average association football player by 3 inches.,
,
"PROMPT: Edvard Beneš = award received = Honorary citizenship of Liberec SENTENCE: One thing that impressed me about Edvard Beneš , is that he have won a Honorary citizenship of Liberec.",
,
PROMPT: Joseph Keter = athlete height = 178 | Joseph Keter = sport played by athlete = athletics competitor | Joseph Keter = gender = male SENTENCE:  I'm always curious about athlete's heights. Joseph Keter is actually 5 feet and 10 inches tall. That is taller than the average other by 1 inch.,
,
"PROMPT: Ben Wallace = member of sports team = Washington Wizards | Ben Wallace = position played on team = power forward SENTENCE: Ben Wallace has played on many famous teams such as the Washington Wizards, and played many positions like power forward.",
,
"PROMPT: Umed Khabibulloev = member of sports team = Tajikistan national football team | Umed Khabibulloev = position played on team = defender SENTENCE: I recently heard that Umed Khabibulloev played for the Tajikistan national football team, and played positions such as defender.",
,
"PROMPT: Elisa Rigaudo = athlete height = 168 | Elisa Rigaudo = sport played by athlete = athletics competitor | Elisa Rigaudo = gender = female SENTENCE:  I didn't know this, at 5 feet and 6 inches tall, Elisa Rigaudo is 2 inches taller than an other's average height.",
,
"PROMPT: L'Damian Washington = member of sports team = Birmingham Iron | L'Damian Washington = position played on team = wide receiver SENTENCE: Did you know that L'Damian Washington has played as a part of famous teams, such as the Birmingham Iron, and played positions such as wide receiver.",
,
"PROMPT: Anzhela Balakhonova = athlete height = 163 | Anzhela Balakhonova = sport played by athlete = athletics competitor | Anzhela Balakhonova = gender = female SENTENCE:  Wow, Anzhela Balakhonova is 5 feet and 4 inches tall, which is exactly the average height for an other.",
,
"PROMPT: Miloslava Rezková = athlete height = 173 | Miloslava Rezková = sport played by athlete = athletics competitor | Miloslava Rezková = gender = female SENTENCE:  I think this is interesting, Miloslava Rezková is 5 feet and 8 inches tall, which makes her 4 inches taller than the average other.",
,
"PROMPT: Les Ferdinand = award received = Member of the Order of the British Empire SENTENCE: Les Ferdinand won a Member of the Order of the British Empire, which is impressive to me.",
,
"PROMPT: Ralph Sampson = member of sports team = Houston Rockets | Ralph Sampson = position played on team = power forward SENTENCE: Did you know that Ralph Sampson has played for the Houston Rockets, and played positions such as power forward.",
,
"PROMPT: Joel Pohjanpalo = athlete height = 186 | Joel Pohjanpalo = sport played by athlete = association football player | Joel Pohjanpalo = gender = male SENTENCE:  I didn't know this, at 6 feet and 1 inch tall, Joel Pohjanpalo is 1 inch taller than an association football player's average height.",
,
"PROMPT: Björn Andersson = member of sports team = Vallentuna BK | Björn Andersson = position played on team = coach SENTENCE: Björn Andersson has played on many famous teams such as the Vallentuna BK, and played as a coach.",
,
PROMPT: Hans-Peter Berger = athlete height = 179 | Hans-Peter Berger = sport played by athlete = association football player | Hans-Peter Berger = gender = male SENTENCE:  I'm always curious about athlete's heights. Hans-Peter Berger is actually 5 feet and 10 inches tall. That is shorter than the average association football player by 2 inches.,
,
PROMPT: Aílton Gonçalves da Silva = award received = Footballer of the Year SENTENCE: Did you know that Aílton Gonçalves da Silva has won a Footballer of the Year?,
,
"PROMPT: Leonid Bartenyev = award received = Merited Coach of the USSR SENTENCE: One thing that impressed me about Leonid Bartenyev , is that he have won a Merited Coach of the USSR.",
,
"PROMPT: Yevhen Bulanchyk = athlete height = 184 | Yevhen Bulanchyk = sport played by athlete = athletics competitor | Yevhen Bulanchyk = gender = male SENTENCE:  I didn't know this, at 6 feet and 0 inches tall, Yevhen Bulanchyk is 3 inches taller than an other's average height.",
,
PROMPT: Rashid Ramzi = athlete height = 172 | Rashid Ramzi = sport played by athlete = athletics competitor | Rashid Ramzi = gender = male SENTENCE:  I'm always curious about athlete's heights. Rashid Ramzi is actually 5 feet and 8 inches tall. That is shorter than the average other by 1 inch.,
,
"PROMPT: Stoycho Mladenov = member of sports team = Bulgaria national football team | Stoycho Mladenov = position played on team = coach SENTENCE: Did you know that Stoycho Mladenov has played as a part of famous teams, such as the Bulgaria national football team, and played as a coach.",
,
"PROMPT: Hans Heeren = member of sports team = NAC Breda | Hans Heeren = position played on team = midfielder SENTENCE: Did you know that Hans Heeren has played for the NAC Breda, and played many positions like midfielder.",
,
"PROMPT: Dixie Dean = award received = English Football Hall of Fame SENTENCE: One thing that impressed me about Dixie Dean , is that he have won an English Football Hall of Fame.",
,
"PROMPT: Manny Parra = member of sports team = Milwaukee Brewers | Manny Parra = position played on team = relief pitcher SENTENCE: Manny Parra has played on many famous teams such as the Milwaukee Brewers, and played positions such as relief pitcher.",
,
"PROMPT: Kevin Burnham = athlete height = 185 | Kevin Burnham = sport played by athlete = sailor | Kevin Burnham = gender = male SENTENCE:  I didn't know this, at 6 feet and 1 inch tall, Kevin Burnham is 4 inches taller than an other's average height.",
,
PROMPT: Stacy Dragila = athlete height = 172 | Stacy Dragila = sport played by athlete = athletics competitor | Stacy Dragila = gender = female SENTENCE:  I'm always curious about athlete's heights. Stacy Dragila is actually 5 feet and 8 inches tall. That is taller than the average other by 4 inches.,
,
"PROMPT: Toben Opurum = member of sports team = Kansas City Chiefs | Toben Opurum = position played on team = fullback SENTENCE: Toben Opurum has played on many famous teams such as the Kansas City Chiefs, and played many positions like fullback.",
,
PROMPT: Marita Koch = award received = Sportsman of the year SENTENCE: I think it is note worthy that Marita Koch has won a Sportsman of the year.,
,
"PROMPT: Kazuhisa Ishii = member of sports team = Saitama Seibu Lions | Kazuhisa Ishii = position played on team = pitcher SENTENCE: I recently heard that Kazuhisa Ishii played for the Saitama Seibu Lions, and played positions such as pitcher.",
,
"PROMPT: Manuel Abreu = member of sports team = Calais RUFC | Manuel Abreu = position played on team = coach SENTENCE: Manuel Abreu has played on many famous teams such as the Calais RUFC, and played as a coach.",
,
"PROMPT: Yevgeniya Kolodko = award received = Medal of the Order ""For Merit to the Fatherland"" I class SENTENCE: Did you know that Yevgeniya Kolodko has won a Medal of the Order ""For Merit to the Fatherland"" I class?",
,
"PROMPT: Tim Harden = athlete height = 178 | Tim Harden = sport played by athlete = athletics competitor | Tim Harden = gender = male SENTENCE:  I think this is interesting, Tim Harden is 5 feet and 10 inches tall, which makes him 1 inch taller than the average other.",
,
PROMPT: Joschka Fischer = award received = Gottlieb Duttweiler Prize SENTENCE: I recently heard that Joschka Fischer won a Gottlieb Duttweiler Prize.,
,
PROMPT: Curro Romero = award received = Gold Medal of Merit in the Fine Arts (Spain) SENTENCE: Did you know that Curro Romero has won a Gold Medal of Merit in the Fine Arts (Spain)?,
,
"PROMPT: Djibril Cissé = athlete height = 183 | Djibril Cissé = sport played by athlete = association football player | Djibril Cissé = gender = male SENTENCE:  Wow, Djibril Cissé is 6 feet and 0 inches tall, which is exactly the average height for an association football player.",
,
"PROMPT: Odd Harsheim = award received = Defence Medal 1940–1945 SENTENCE: Odd Harsheim won a Defence Medal 1940–1945, which is impressive to me.",
,
"PROMPT: María Fernández = member of sports team = Panathinaikos women's volleyball | María Fernández = position played on team = middle blocker SENTENCE: María Fernández has played on many famous teams such as the Panathinaikos women's volleyball, and played many positions like middle blocker.",
,
"PROMPT: Ileana Salvador = athlete height = 163 | Ileana Salvador = sport played by athlete = athletics competitor | Ileana Salvador = gender = female SENTENCE:  I didn't know this, at 5 feet and 4 inches tall, Ileana Salvador is actually the average height of the average other.",
,
"PROMPT: Arturo Barrios = athlete height = 174 | Arturo Barrios = sport played by athlete = athletics competitor | Arturo Barrios = gender = male SENTENCE:  Wow, Arturo Barrios is 5 feet and 9 inches tall, which is exactly the average height for an other.",
,
"PROMPT: Kyrie Irving = member of sports team = Brooklyn Nets | Kyrie Irving = position played on team = point guard SENTENCE: I recently heard that Kyrie Irving played for the Brooklyn Nets, and played as a point guard.",
,
"PROMPT: Zhou Haibin = athlete height = 185 | Zhou Haibin = sport played by athlete = association football player | Zhou Haibin = gender = male SENTENCE:  I didn't know this, at 6 feet and 1 inch tall, Zhou Haibin is 1 inch taller than an association football player's average height.",
,
"PROMPT: Leonid Spirin = award received = Merited Master of Sports of the USSR SENTENCE: One thing that impressed me about Leonid Spirin , is that he have won a Merited Master of Sports of the USSR.",
,
"PROMPT: Sailen Manna = award received = Padma Shri in sports SENTENCE: One thing that impressed me about Sailen Manna , is that he have won a Padma Shri in sports.",
,
"PROMPT: Tracy McGrady = member of sports team = Atlanta Hawks | Tracy McGrady = position played on team = small forward SENTENCE: Did you know that Tracy McGrady has played as a part of famous teams, such as the Atlanta Hawks, and played positions such as small forward.",
,
"PROMPT: Oksana Zubkovska = award received = Order of Merit (Ukraine), 3rd class SENTENCE: I recently heard that Oksana Zubkovska won an Order of Merit (Ukraine), 3rd class.",
,
PROMPT: Ashia Hansen = athlete height = 170 | Ashia Hansen = sport played by athlete = athletics competitor | Ashia Hansen = gender = female SENTENCE:  I'm always curious about athlete's heights. Ashia Hansen is actually 5 feet and 7 inches tall. That is taller than the average other by 3 inches.,
,
"PROMPT: Nikolai Pisarev = member of sports team = Russia national under-21 football team | Nikolai Pisarev = position played on team = coach SENTENCE: Nikolai Pisarev has played on many famous teams such as the Russia national under-21 football team, and played positions such as coach.",
,
PROMPT: Grigoriy Yegorov = athlete height = 184 | Grigoriy Yegorov = sport played by athlete = athletics competitor | Grigoriy Yegorov = gender = male SENTENCE:  I'm always curious about athlete's heights. Grigoriy Yegorov is actually 6 feet and 0 inches tall. That is taller than the average other by 3 inches.,
,
"PROMPT: Valon Berisha = athlete height = 181 | Valon Berisha = sport played by athlete = association football player | Valon Berisha = gender = male SENTENCE:  I think this is interesting, Valon Berisha is 5 feet and 11 inches tall, which makes him 1 inch shorter than the average association football player.",
,
PROMPT: Chandra Cheeseborough = athlete height = 165 | Chandra Cheeseborough = sport played by athlete = athletics competitor | Chandra Cheeseborough = gender = female SENTENCE:  I'm always curious about athlete's heights. Chandra Cheeseborough is actually 5 feet and 5 inches tall. That is taller than the average other by 1 inch.,
,
PROMPT: Stefan Junge = athlete height = 195 | Stefan Junge = sport played by athlete = athletics competitor | Stefan Junge = gender = male SENTENCE:  I'm always curious about athlete's heights. Stefan Junge is actually 6 feet and 5 inches tall. That is taller than the average other by 8 inches.,
,
PROMPT: Götz Freiherr von Mirbach = award received = German Cross in Gold SENTENCE: I recently heard that Götz Freiherr von Mirbach won a German Cross in Gold.,
,
PROMPT: Manuel Martínez Gutiérrez = athlete height = 186 | Manuel Martínez Gutiérrez = sport played by athlete = athletics competitor | Manuel Martínez Gutiérrez = gender = male SENTENCE:  I'm always curious about athlete's heights. Manuel Martínez Gutiérrez is actually 6 feet and 1 inch tall. That is taller than the average other by 4 inches.,
,
"PROMPT: Lena Boysen Hillestad = award received = Kongepokal SENTENCE: Lena Boysen Hillestad won a Kongepokal, which is impressive to me.",
,
"PROMPT: Irena Szewińska = award received = Order of the Rising Sun, 3rd class SENTENCE: One thing that impressed me about Irena Szewińska , is that she have won an Order of the Rising Sun, 3rd class.",
,
PROMPT: Erik Gjems-Onstad = award received = War Medal SENTENCE: I think it is note worthy that Erik Gjems-Onstad has won a War Medal.,
,
PROMPT: Massimo Moratti = award received = Order of Merit of the Italian Republic SENTENCE: I think it is note worthy that Massimo Moratti has won an Order of Merit of the Italian Republic.,
,
PROMPT: Luís Figo = award received = FIFA 100 SENTENCE: I think it is note worthy that Luís Figo has won a FIFA 100.,
,
"PROMPT: Erland Johnsen = member of sports team = Strømmen IF | Erland Johnsen = position played on team = coach SENTENCE: Erland Johnsen has played on many famous teams such as the Strømmen IF, and played many positions like coach.",
,
"PROMPT: Peter Rono = athlete height = 162 | Peter Rono = sport played by athlete = athletics competitor | Peter Rono = gender = male SENTENCE:  I didn't know this, at 5 feet and 4 inches tall, Peter Rono is 5 inches shorter than an other's average height.",
,
"PROMPT: James Donahue = athlete height = 172 | James Donahue = sport played by athlete = athletics competitor | James Donahue = gender = male SENTENCE:  I didn't know this, at 5 feet and 8 inches tall, James Donahue is 1 inch shorter than an other's average height.",
,
"PROMPT: Rick Barry = member of sports team = Golden State Warriors | Rick Barry = position played on team = small forward SENTENCE: Did you know that Rick Barry has played for the Golden State Warriors, and played many positions like small forward.",
,
"PROMPT: Urho Kekkonen = award received = Knight Grand Cross of the Order of the Falcon SENTENCE: Urho Kekkonen won a Knight Grand Cross of the Order of the Falcon, which is impressive to me.",
,
"PROMPT: Giulia Conti = athlete height = 172 | Giulia Conti = sport played by athlete = sailor | Giulia Conti = gender = female SENTENCE:  I didn't know this, at 5 feet and 8 inches tall, Giulia Conti is 4 inches taller than an other's average height.",
,
"PROMPT: Mohamed Youssef Al-Sahabi = athlete height = 182 | Mohamed Youssef Al-Sahabi = sport played by athlete = athletics competitor | Mohamed Youssef Al-Sahabi = gender = male SENTENCE:  I didn't know this, at 5 feet and 12 inches tall, Mohamed Youssef Al-Sahabi is 3 inches taller than an other's average height.",
,
PROMPT: John Forbes Nash = award received = Fellow of the Econometric Society SENTENCE: Did you know that John Forbes Nash has won a Fellow of the Econometric Society?,
,
"PROMPT: Guy Williams = member of sports team = Golden State Warriors | Guy Williams = position played on team = power forward SENTENCE: Did you know that Guy Williams has played for the Golden State Warriors, and played as a power forward.",
,
"PROMPT: Hasna of Morocco = award received = Grand Cross of the Order of Leopold II SENTENCE: Hasna of Morocco won a Grand Cross of the Order of Leopold II, which is impressive to me.",
,
"PROMPT: Stephen Hill = member of sports team = Atlanta Legends | Stephen Hill = position played on team = wide receiver SENTENCE: Stephen Hill has played on many famous teams such as the Atlanta Legends, and played positions such as wide receiver.",
,
PROMPT: Przemysław Czerwiński = award received = Bronze Cross of Merit SENTENCE: I think it is note worthy that Przemysław Czerwiński has won a Bronze Cross of Merit.,
,
"PROMPT: Natalya Sadova = award received = Medal of the Order ""For Merit to the Fatherland"" II class SENTENCE: I recently heard that Natalya Sadova won a Medal of the Order ""For Merit to the Fatherland"" II class.",
,
"PROMPT: László Kubala = member of sports team = Elche CF | László Kubala = position played on team = coach SENTENCE: László Kubala has played on many famous teams such as the Elche CF, and played as a coach.",
,
PROMPT: Hans Krankl = award received = Silver Decoration of Merit of the state Wien SENTENCE: Did you know that Hans Krankl has won a Silver Decoration of Merit of the state Wien?,
,
"PROMPT: Laércio Gomes Costa = member of sports team = Avaí Futebol Clube | Laércio Gomes Costa = position played on team = forward SENTENCE: I recently heard that Laércio Gomes Costa played for the Avaí Futebol Clube, and played many positions like forward.",
,
PROMPT: Rožle Prezelj = award received = Bloudek badge SENTENCE: I think it is note worthy that Rožle Prezelj has won a Bloudek badge.,
,
"PROMPT: Charles Barkley = member of sports team = Auburn Tigers men's basketball | Charles Barkley = position played on team = center SENTENCE: Did you know that Charles Barkley has played for the Auburn Tigers men's basketball, and played as a center.",
,
"PROMPT: Mariya Pinigina = athlete height = 171 | Mariya Pinigina = sport played by athlete = athletics competitor | Mariya Pinigina = gender = female SENTENCE:  I think this is interesting, Mariya Pinigina is 5 feet and 7 inches tall, which makes her 3 inches taller than the average other.",
,
"PROMPT: John Harley = member of sports team = Uruguay national football team | John Harley = position played on team = coach SENTENCE: John Harley has played on many famous teams such as the Uruguay national football team, and played positions such as coach.",
,
PROMPT: Nina Ponomaryova = athlete height = 173 | Nina Ponomaryova = sport played by athlete = athletics competitor | Nina Ponomaryova = gender = female SENTENCE:  I'm always curious about athlete's heights. Nina Ponomaryova is actually 5 feet and 8 inches tall. That is taller than the average other by 4 inches.,
,
"PROMPT: Jolanda Batagelj = athlete height = 168 | Jolanda Batagelj = sport played by athlete = athletics competitor | Jolanda Batagelj = gender = female SENTENCE:  I think this is interesting, Jolanda Batagelj is 5 feet and 6 inches tall, which makes her 2 inches taller than the average other.",
,
"PROMPT: Anita Brägger = athlete height = 170 | Anita Brägger = sport played by athlete = athletics competitor | Anita Brägger = gender = female SENTENCE:  I didn't know this, at 5 feet and 7 inches tall, Anita Brägger is 3 inches taller than an other's average height.",
,
"PROMPT: Raúl Albiol = member of sports team = Getafe CF | Raúl Albiol = position played on team = defender SENTENCE: Raúl Albiol has played on many famous teams such as the Getafe CF, and played many positions like defender.",
,
"PROMPT: Jordi Escobar = member of sports team = FC Barcelona B | Jordi Escobar = position played on team = forward SENTENCE: Did you know that Jordi Escobar has played as a part of famous teams, such as the FC Barcelona B, and played positions such as forward.",
,
"PROMPT: Wendell Mottley = athlete height = 173 | Wendell Mottley = sport played by athlete = athletics competitor | Wendell Mottley = gender = male SENTENCE:  I think this is interesting, Wendell Mottley is 5 feet and 8 inches tall, which makes him 1 inch shorter than the average other.",
,
PROMPT: Niki Bakoyianni = athlete height = 170 | Niki Bakoyianni = sport played by athlete = athletics competitor | Niki Bakoyianni = gender = female SENTENCE:  I'm always curious about athlete's heights. Niki Bakoyianni is actually 5 feet and 7 inches tall. That is taller than the average other by 3 inches.,
,
PROMPT: Yuliya Stepanova = award received = BBC 100 Women SENTENCE: I think it is note worthy that Yuliya Stepanova has won a BBC 100 Women.,
,
"PROMPT: Ryuto Yasuoka = member of sports team = Akita Northern Happinets | Ryuto Yasuoka = position played on team = shooting guard SENTENCE: I recently heard that Ryuto Yasuoka played for the Akita Northern Happinets, and played positions such as shooting guard.",
,
PROMPT: MacBeth Sibaya = athlete height = 175 | MacBeth Sibaya = sport played by athlete = association football player | MacBeth Sibaya = gender = male SENTENCE:  I'm always curious about athlete's heights. MacBeth Sibaya is actually 5 feet and 9 inches tall. That is shorter than the average association football player by 3 inches.,
,
PROMPT: Sławosz Szydłowski = award received = Odznaka Honorowa Orlęta SENTENCE: Did you know that Sławosz Szydłowski has won an Odznaka Honorowa Orlęta?,
,
"PROMPT: Carol Lewis = athlete height = 178 | Carol Lewis = sport played by athlete = athletics competitor | Carol Lewis = gender = female SENTENCE:  I didn't know this, at 5 feet and 10 inches tall, Carol Lewis is 6 inches taller than an other's average height.",
,
PROMPT: Gary Honey = award received = Athletics Australia Hall of Fame SENTENCE: I think it is note worthy that Gary Honey has won an Athletics Australia Hall of Fame.,
,
PROMPT: Charlie Bachman = award received = College Football Hall of Fame SENTENCE: Did you know that Charlie Bachman has won a College Football Hall of Fame?,
,
